name1,name2,street1,street2,city,state,zip,zip4,phone,website,latitude,longitude,mh,psy,omh,cmhc,msnh,tt,sma,smi,ptsd,coot,imr,prs,sps,,,,,,,,,,,,,,,,,,,,,,,
Compass Family and Community Services,,535 Marmion Avenue,,Youngstown,OH,44502,,330-782-5664,http://www.compassfamily.org,41.07114,-80.644566,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Alta Care Group,,711 Belmont Avenue,,Youngstown,OH,44502,,330-793-2487,http://www.altacaregroup.org,41.110975,-80.654353,1,,,1,,1,,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Saint Elizabeth Hospital,,1044 Belmont Avenue,,Youngstown,OH,44501,,330-480-3655,http://www.mercy.com,41.115286,-80.656932,1,1,,,,1,,1,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,
Compass Family and Community Services,Riverbend Center,3120 West Market Street,,Warren,OH,44485,,330-898-6992,http://compassfamily.org,41.239165,-80.862984,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsyCare,,8577 East Market Street,,Warren,OH,44484,,330-856-6663,http://www.psycare.com,41.23821,-80.735909,1,,1,,,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
Greentree Counseling Center Inc,,430 Franklin Street SE,,Warren,OH,44483,5715,330-372-2200,http://www.greentreecounseling.com/,41.2348457,-80.8131815,1,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Compass Family and Community Services,The Trumble Intensive Comm Trt Team,820 Pine Avenue,,Warren,OH,44483,,330-393-0598,http://,41.228106,-80.815312,1,,1,,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
Valley Counseling Services,Childrens Office,318 Mahoning Avenue NW,,Warren,OH,44483,,330-395-9563,http://,41.238768,-80.821834,1,,,1,,1,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Trumbull Memorial Hospital,Behavioral Health Services,1350 East Market Street,,Warren,OH,44482,,330-841-9638,http://,41.2355028,-80.7983994,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valley Counseling Services,Adult Office,150 East Market Street,,Warren,OH,44481,,330-394-6244 x1150,http://www.vcsinc.org,41.235404,-80.817029,1,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
PsyCare,Struthers Clinic,520 Youngstown Poland Road,,Struthers,OH,44471,,330-318-3078,http://www.psycare.com/location/struthers-clinic,41.0571747,-80.6158147,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comprehensive Behavioral Hlth Assoc,Salem Office,2789 East State Street,Suite 7,Salem,OH,44460,,330-797-4050,http://,40.9002674,-80.8204964,1,,1,,,1,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Homes for Kids of Ohio Inc,,165 East Park Avenue,P.O. Box 683,Niles,OH,44446,,330-544-8005,http://www.hfk.org/,41.179649,-80.761932,1,,,1,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Columbiana County Mental Health Clinic,DBA The Counseling Center,40722 State Route 154,,Lisbon,OH,44432,,330-424-9573,http://www.colmhc.org/,40.7672089,-80.7364212,1,,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
PsyCare,,378 North High Street,,Cortland,OH,44410,,330-637-8668,http://www.psycare.com,41.337444,-80.722962,1,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
PsyCare,,3837 Starr Center Drive,,Canfield,OH,44406,,330-533-1870,http://www.psycare.com,41.025386,-80.717491,1,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Churchill Counseling Services,,3649 Canfield Road,,Canfield,OH,44406,,330-270-3040,http://www.churchillcounseling.com/,41.061522,-80.712927,1,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ohio Mentor Inc,,3085 West Market Avenue,Suite 101,Akron,OH,44333,,330-835-1468 x1,http://www.oh-mentor.com,41.1298048,-81.6125841,1,,1,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
OhioGuidestone,,3094 West Market Street,"Fairlawn Medical Building, Suite 105",Akron,OH,44333,,440-260-2916,http://www.ohioguidestone.org,41.1286798,-81.6135326,1,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akron Community Development Assoc,DBA Minority Behavioral Health Group,1293 Copley Road,,Akron,OH,44320,,330-374-1199,http://mbhg.org,41.083605,-81.568615,1,,,1,,1,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Mature Services Inc,Avenues to Recovery,365 South Portage Path,,Akron,OH,44320,,330-253-4597 x115,http://www.matureservices.org,41.0883971,-81.5423666,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Louis Stokes VA Medical Center,Akron CBOC,55 West Waterloo Road,,Akron,OH,44319,,330-724-7715,http://www.cleveland.va.gov,41.0291974,-81.5287408,1,,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Greenleaf Family Center,,580 Grant Street,,Akron,OH,44311,,330-376-9494,http://www.greenleafctr.org,41.067672,-81.518276,1,,1,,,1,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Community Support Services,,150 Cross Street,,Akron,OH,44311,1026,330-253-9388,http://www.cssbh.org/,41.067352,-81.521144,1,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,
Community Support Services,,640 Wolf Ledges Parkway,,Akron,OH,44311,,330-253-9675,http://www.cssbh.org,41.066462,-81.521152,1,,1,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
Saint Thomas Hospital,Behavioral Health Services,444 North Main Street,,Akron,OH,44310,3110,330-379-9841,http://summahealth.org,41.0969773,-81.5135525,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Portage Path Behavioral Health,Psychiatric Emergency Services,10 Penfield Avenue,,Akron,OH,44310,,330-434-1214,http://,41.098452,-81.515793,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Summit Psychological Associates Inc,,37 North Broadway Street,,Akron,OH,44308,,330-535-8181,http://www.summit-psychological.com,41.085418,-81.514008,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Akron Childrens Hospital,,1 Perkins Square,,Akron,OH,44308,,330-543-3425,http://akronchildrens.org,41.078668,-81.52634,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portage Path Behavioral Health,Akron Clinic,340 South Broadway Street,,Akron,OH,44308,,330-253-3100,http://portagepath.org,41.075861,-81.519779,1,,,1,,1,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Catholic Charities Community Services,Summit,812 Biruta Street,,Akron,OH,44307,,330-762-2961,http://www.ccsummitcounty.org,41.062116,-81.557278,1,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Akron General Medical Center,Behavioral Health,1 Akron General Avenue,,Akron,OH,44307,2433,330-344-6052,http://www.akrongeneral.org/,41.0779205,-81.5329372,1,1,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Child Guidance and Family Solutions,,18 North Forge Street,,Akron,OH,44304,,330-762-0591,http://www.cgfs.org,41.081251,-81.504549,1,,,1,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Blick Clinic dba Blick Center,,640 West Market Street,,Akron,OH,44303,,330-762-5425,http://www.blickclinic.org/,41.0939985,-81.5381597,1,,,1,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Pastoral Counseling Services of,Summit County,611 West Market Street,,Akron,OH,44303,,330-996-4600,http://www.pcssummit.org,41.0941579,-81.5369243,1,,,1,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Counseling Center of,Wayne and Holmes Counties,8 North Main Street,,Rittman,OH,44270,,330-925-5466,http://www.ccwhc.org,40.972962,-81.7814925,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portage County Childrens Service Ctr,DBA Childrens Advantage,520 North Chestnut Street,,Ravenna,OH,44266,2218,330-296-5552,http://childrensadvantage.org,41.1639364,-81.2423111,1,,1,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Coleman Professional Services,Crisis RC Servs,3920 Lovers Lane,,Ravenna,OH,44266,,330-676-8051,http://www.colemanservices.org,41.177747,-81.252615,1,,,,,1,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
Summit Psychological Associates Inc,,6693 North Chestnut Street,Suite 235,Ravenna,OH,44266,,330-296-3700,http://www.summit-psychological.com,41.1727645,-81.2453369,1,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Charak Center for Health and Wellness,,801 East Washington Street,Suite 150,Medina,OH,44256,,330-722-1069,http://www.charakcenter.com,41.13951,-81.848175,1,,,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Catholic Charities Community Services,,4210 North Jefferson Street,Suite A,Medina,OH,44256,5639,330-723-9615,http://www.clevelandcatholiccharities.org,41.16039,-81.858567,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alternative Paths Inc,,246 Northland Drive,Suite 200-A,Medina,OH,44256,,330-725-9195,http://www.alternativepaths.org/,41.152099,-81.867746,1,,,1,,1,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Bair Foundation/Clinical Services,,275 Martinel Drive,,Kent,OH,44240,,330-673-6446,http://www.bair.org,41.138697,-81.362354,1,,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Family and Community Services Inc,,143 Gougler Avenue,,Kent,OH,44240,,330-677-4124,http://www.fcsohio.org/,41.15534,-81.359908,1,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Front Street Office,Child Guidance and Family Solutions,2100 Front Street,,Cuyahoga Falls,OH,44221,3220,330-928-2042,http://www.cgfs.org,41.135236,-81.483377,1,,,1,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Northeast Ohio Behavioral Health Ltd,,2795 Front Street,Suite A,Cuyahoga Falls,OH,44221,,330-945-7100,http://neobh.com,41.14781,-81.469919,1,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest Summit Office,Child Guidance and Family Solutions,524 West Park Avenue,,Barberton,OH,44203,2516,330-753-1096,http://www.cgfs.org/,41.01345,-81.608949,1,,,1,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Achievement Centers for Children,,24211 Center Ridge Road,,Westlake,OH,44145,,440-250-2520,http://www.acheivementcenters.org,41.4565298,-81.8894046,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Far West Center,,29133 Health Campus Drive,,Westlake,OH,44145,,440-835-6212,http://www.farwestcenter.com,41.436532,-81.944514,1,,,1,,1,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
OhioGuidestone,,26250 Euclid Avenue,Suite 415,Euclid,OH,44132,,440-260-6431,http://www.ohioguidestone.org,41.5868713,-81.4954293,1,,1,,,1,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
ViaQuest Psychiatric and Behavioral,Solutions,4700 Rockside Road,Suite 100,Independence,OH,44131,2148,216-750-2600,http://www.viaquestinc.com,41.3970301,-81.6572376,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MetroHealth Middleburg Heights,November Family Health Center,7800 Pearl Road,,Cleveland,OH,44130,,440-238-2124,http://www.metrohealth.org,41.353501,-81.82145,1,,1,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Behavioral Center for Older Adults at,University Hospitals Parma Medical Ctr,7007 Powers Boulevard,,Cleveland,OH,44129,,440-743-3000,http://www.uhhospitals.org/parma/services/geriatric-psychiatry,41.382651,-81.731269,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Achievement Centers for Children,,4255 Northfield Road,,Cleveland,OH,44128,,216-292-9700,http://www.achievementcenters.org/,41.445305,-81.53095,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Family Solutions of Ohio,,3100 East 45th Street,Suite 212,Cleveland,OH,44127,,216-341-5510 x41551,http://,41.4743679,-81.6611359,1,,1,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Village Network Cleveland Area,,7565 Granger Road,,Cleveland,OH,44125,,216-447-9600,http://www.thevillagenetwork.org,41.414161,-81.633546,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signature Health Inc,,5410 Transportation Boulevard,Suite 4,Cleveland,OH,44125,,216-663-6100,http://,41.4148997,-81.6171777,1,,1,,,1,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,
Beech Brook,,3737 Lander Road,,Cleveland,OH,44124,5712,216-831-2255,http://www.beechbrook.org/,41.456544,-81.460767,1,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Jewish Family Service ,Association of Cleveland,24075 Commerce Park,,Beachwood,OH,44122,,216-292-3999,http://www.jfsa-cleveland.org,41.4632573,-81.5052048,1,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
Highland Springs,,4199 Mill Pond Drive,,Beachwood,OH,44122,,216-302-3070,http://www.highlandspringshealth.com,41.4503686,-81.5222482,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Behavioral Health Center,,3355 Richmond Road,Suite 225-A,Beachwood,OH,44122,,216-831-1494,http://www.cbhcweb.com,41.4667026,-81.4959549,1,,1,,,,,,,,1,1,,,,,,,,,1,,1,,,,,,1,,,,,,,
Northeast Ohio Health Services,DBA Connections ,24200 Chagrin Boulevard,,Beachwood,OH,44122,,216-831-6466 x253,http://www.connectionscleveland.org/,41.463985,-81.5078792,1,,,1,,1,,1,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Shaker Clinic,,20600 Chagrin Boulevard,Suite 620,Beachwood,OH,44122,,216-751-5010,http://www.shakerclinic.com,41.4638687,-81.5342778,1,,1,,,1,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,
MetroHealth Beachwood Health Center,,3609 Park East,"Third Floor, North Building",Beachwood,OH,44122,,216-957-9959,http://www.metrohealth.org,41.461743,-81.4928915,1,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Murtis Taylor Human Services System,Main Facility,13422 Kinsman Road,,Cleveland,OH,44120,,216-283-4400 x2459,http://www.murtistaylor.org,41.464977,-81.589071,1,,,1,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Euclid Hospital,Older Adult Behavioral Medicine,18901 Lake Shore Boulevard,,Cleveland,OH,44119,,216-692-8816,http://,41.5977171,-81.5482791,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bellefaire Jewish Childrens Bureau,,22001 Fairmount Boulevard,,Cleveland,OH,44118,4819,216-932-2800,http://www.bellefairejcb.org,41.486565,-81.525704,1,,,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
MetroHealth Rocky River Medical Office,,20575 Center Ridge Road,Suite 500,Rocky River,OH,44116,,216-957-3200,http://www.metrohealth.org,41.4627719,-81.8481767,1,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Murtis Taylor Human Services System,Adult Behavioral Healthcare Center,3010 Project Avenue,,Cleveland,OH,44115,,216-283-4400 x2459,http://www.murtistaylor.org,41.495742,-81.666174,1,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Visiting Nurse Assoc of Ohio,,2500 East 22nd Street,,Cleveland,OH,44115,,216-931-1300,http://www.vnaohio.org,41.4942748,-81.6763681,1,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Vincent Charity Medical Center,,2351 East 22nd Street,,Cleveland,OH,44115,,216-241-5534,http://www.stvincentcharity.com,41.495778,-81.673463,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murtis Taylor Human Services System,CARES,2121 Saint Clair Avenue ,,Cleveland,OH,44114,,216-283-4400 x2459,http://www.murtistaylor.org,41.5095079,-81.679644,1,,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
MHS,DBA FrontLine Service,1744 Payne Avenue,,Cleveland,OH,44114,,216-623-6555,http://www.frontlineservice.org/,41.5045491,-81.6798056,1,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Domestic Violence and,Child Advocacy Center,2806 Payne Avenue,,Cleveland,OH,44114,,216-229-2420 x250,http://www.dvcac.org/,41.507243,-81.668874,1,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catholic Charities of Cuyahoga County,Outpatient Mental Health Services,1515 West 29th Street,,Cleveland,OH,44113,,216-939-3700,http://www.clevelandcatholiccharities.org/,41.487859,-81.709753,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cleveland Christian Home Inc,,1400 West 25th Street,Floor 2,Cleveland,OH,44113,3151,216-671-0977,http://www.cchome.org,41.491094,-81.707595,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Near West Side Multi Serv Corporation,DBA May Dugan Center,4115 Bridge Avenue,,Cleveland,OH,44113,,216-631-5800,http://www.maydugancenter.org,41.48137,-81.714678,1,,,1,,1,,,,1,1,1,1,,,,,,,,,,1,,,,,,,,,,,,,
Louis Stokes VA Medical Center,McCafferty CBOC,4242 Lorain Avenue,,Cleveland,OH,44113,,216-939-0699,http://www.cleveland.va.gov,41.4798246,-81.7158707,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas F McCafferty Health Center,,4242 Lorain Avenue,,Cleveland,OH,44113,,216-957-4848,http://,41.479819,-81.715934,1,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephanie Tubbs Jones Health Center,,13944 Euclid Avenue,,Cleveland,OH,44112,,216-767-4242,http://my.clevelandclinic.org/locations_directions/regional-locations/stjhc,41.526569,-81.584873,1,,1,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
Murtis Taylor Human Services System,East Cleveland Outpost,16005 Terrace Road,,Cleveland,OH,44112,,216-681-2141 x2124,http://www.murtistaylor.org,41.541834,-81.565872,1,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carrington Youth Academy,DBA Carrington Behavioral Health,2114 Noble Road,,Cleveland,OH,44112,,216-268-2400,http://www.carringtonkids.org,41.5381977,-81.5592064,1,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,
Centers for Families and Children,West Health and Wellness Center,3929 Rocky River Drive,,Cleveland,OH,44111,,216-252-5800,http://www.thecentersohio.org,41.447902,-81.817021,1,,1,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Cleveland Christian Home,Residential Treatment Center,11401 Lorain Avenue,,Cleveland,OH,44111,,216-416-4277,http://www.cchome.org,41.462356,-81.765285,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Murtis Taylor Human Services System,,3167 Fulton Road,,Cleveland,OH,44109,,216-283-4400 x2783,http://www.murtistaylor.org,41.467944,-81.707363,1,,,1,,1,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
MetroHealth System,Outpatient,2500 MetroHealth Drive,,Cleveland,OH,44109,,216-778-7800,http://www.metrohealth.org/,41.461959,-81.697455,1,,1,,,1,,1,1,1,1,,,,,,1,,,1,1,,,,,,,,,,,,,,,
Recovery Resources,,4269 Pearl Road,,Cleveland,OH,44109,,216-431-4131,http://www.recres.org,41.439241,-81.706252,1,,,1,,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
Applewood Centers Inc,Carlos and Mary Jones Center,3518 West 25th Street,,Cleveland,OH,44109,1951,216-521-6511 x1781,http://www.applewoodcenters.org,41.458546,-81.7022,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MetroHealth Old Brooklyn Health Center,,4229 Pearl Road,,Cleveland,OH,44109,,216-957-2100,http://www.metrohealth.org,41.439758,-81.704923,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
MetroHealth System,Inpatient,2500 MetroHealth Drive,Suite H-809,Cleveland,OH,44109,1900,216-778-3634,http://www.metrohealth.org,41.462007,-81.697535,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MetroHealth J Glen Smith Health Ctr ,,11100 Saint Clair Avenue,,Cleveland,OH,44108,,216-957-5600,http://,41.5403003,-81.6070646,1,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murtis Taylor Human Services System,Kathryn R. Tyler,900 East 105th Street,,Cleveland,OH,44108,,216-283-4400 x2158,http://www.murtistaylor.org,41.5322343,-81.615726,1,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
University Hospitals of Cleveland,Rainbow Babies and Childrens Hospital,11100 Euclid Avenue,,Cleveland,OH,44106,,216-983-5275,http://www.uhhospitals.org/rainbow/services/psychiatry,41.5061755,-81.6050167,1,1,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Circle Health Services,Behavioral Health Department,12201 Euclid Avenue,,Cleveland,OH,44106,,216-707-3478,http://www.thefreeclinic.org,41.5144199,-81.5990852,1,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eldercare Services Instute LLC ,,11890 Fairhill Road,,Cleveland,OH,44106,1053,216-791-8000,http://www.benrose.org/,41.4912176,-81.5997006,1,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
MetroHealth Broadway Health Center,Behavior Medicine and Counseling,6835 Broadway Avenue,,Cleveland,OH,44105,,216-957-1500,http://www.metrohealth.org,41.461119,-81.640734,1,,1,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
Centers for Families and Children,East Behavioral Health,4400 Euclid Avenue,,Cleveland,OH,44103,3734,216-431-5800,http://www.thecentersohio.org,41.503249,-81.655422,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murtis Taylor Human Services System,Westside Office at Detroit,9500 Detroit Avenue,,Cleveland,OH,44102,,216-283-4400 x2720,http://www.murtistaylor.org,41.480272,-81.748776,1,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,
Gordon Square Health and Wellness Ctr,The Centers for Families and Children,5209 Detroit Avenue,,Cleveland,OH,44102,,216-651-2037,http://www.thecentersohio.org,41.4852271,-81.722906,1,,,1,,1,,1,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Applewood Centers Inc,CAS Campus and Eleanor Gerson School,10427 Detroit Avenue,,Cleveland,OH,44102,1645,216-521-6511 x1781,http://www.applewoodcenters.org,41.480217,-81.759739,1,,,1,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Windsor Laurelwood Center for,Behavioral Medicine,35900 Euclid Avenue,,Willoughby,OH,44094,,440-953-3000,http://windsorlaurelwood.com/,41.626284,-81.433363,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Signature Health Inc ,,38882 Mentor Avenue,,Willoughby,OH,44094,,440-953-9999,http://www.signaturehealthinc.com,41.645796,-81.387742,1,,,1,,1,,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,
Willoughby Place,,1420 Lost Nation Road,,Willoughby,OH,44094,,440-951-6532,http://,41.683318,-81.399914,1,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
Crossroads Lake County Adolescent,Counseling Service,8445 Munson Road,,Mentor,OH,44060,,440-255-1700,http://www.crossroads-lake.org/,41.700253,-81.336883,1,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Beacon Health,,9220 Mentor Avenue,,Mentor,OH,44060,,440-354-9924,http://www.beaconhealth.us/,41.6773898,-81.3089814,1,,,1,,1,,1,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
OhioGuidestone,,2173 North Ridge Road,Suite E,Lorain,OH,44055,,440-260-6108,http://www.ohioguidestone.org,41.4195526,-82.1207217,1,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Louis Stokes VA Medical Center,Lorain CBOC,5255 North Abbe Road,,Sheffield Lake,OH,44054,,440-934-9158,http://www.cleveland.va.gov,41.42102,-82.076561,1,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
Nord Center,,6140 South Broadway,,Lorain,OH,44053,,440-233-7232,http://nordcenter.org,41.4152107,-82.1634704,1,,,1,,1,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
Bellefaire Jewish Childrens Bureau,,347 Midway Boulevard,Suite 200,Elyria,OH,44035,,440-324-5701,http://www.bellefairejcb.org,41.399139,-82.109475,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Charak Center for Health and Wellness,Rakesh Ranjan MD and Associates Inc,347 Midway Boulevard,Suite 210,Elyria,OH,44035,,440-324-5555,http://www.charakcenter.org,41.3990275,-82.1094542,1,,,1,,1,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Applewood Centers Inc,Lorain County Clinical Office,347 Midway Boulevard,Suite 306,Elyria,OH,44035,,440-324-1300,http://www.applewoodcenters.org,41.399014,-82.109459,1,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pathways Counseling and Growth Center,,312 3rd Street,,Elyria,OH,44035,,440-323-5707,http://www.pathwayscounselingcenter.com,41.365084,-82.107938,1,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
University Hospitals,Elyria Medical Center,630 East River Street,,Elyria,OH,44035,,440-329-7596,http://www.uhhospitals.org/elyria,41.366491,-82.09708,1,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,
WomenSafe Inc,,12041 Ravenna Road,,Chardon,OH,44024,,440-285-5665,http://www.womensafe.org,41.54352,-81.192923,1,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravenwood Health,,12557 Ravenwood Drive,,Chardon,OH,44024,,440-285-3568,http://www.ravenwoodmhc.org,41.5067581,-81.1894944,1,,1,,,1,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,
Univ Hospitals Geauga Medical Center,Behavioral Health Unit,13207 Ravenna Road,,Chardon,OH,44024,,440-285-6586,http://uhhospitals.org,41.50885,-81.190188,1,1,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
Ravenwood Mental Health Center,Outpatient Clinic,695 South Street,,Chardon,OH,44024,,440-286-1631,http://www.ravenwoodmhc.org,41.560738,-81.198397,1,,1,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashtabula County Medical Center,Behavioral Health Unit,2420 Lake Avenue,,Ashtabula,OH,44004,,440-997-6530,http://www.acmchealth.org,41.8809565,-80.7948193,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Community Counseling Ctr of Ashtabula,,2801 C Court,,Ashtabula,OH,44004,,440-998-4210,http://www.cccohio.com,41.8819141,-80.7437166,1,,1,,,1,,1,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Signature Health ,,4726 Main Avenue,,Ashtabula,OH,44004,,440-992-8552 x119,http://signaturehealthinc.com,41.864009,-80.782315,1,,,1,,1,,1,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,,
